52.5488 	EXP 	grating: ori = 0.0
52.5488 	EXP 	fixation: autoDraw = True
53.5336 	EXP 	grating: autoDraw = True
53.5427 	EXP 	fixation: autoDraw = False
53.8318 	EXP 	grating: autoDraw = False
56.2330 	EXP 	New trial (rep=20, index=0): None
56.2377 	DATA 	Keypress: down
56.2426 	EXP 	fixation: autoDraw = False
56.2426 	EXP 	grating: autoDraw = False
56.2426 	EXP 	grating: ori = -2.0
56.2426 	EXP 	fixation: autoDraw = True
57.2259 	EXP 	grating: autoDraw = True
57.2311 	EXP 	fixation: autoDraw = False
57.5153 	EXP 	grating: autoDraw = False
57.8503 	EXP 	New trial (rep=21, index=0): None
57.8554 	DATA 	Keypress: down
57.8605 	EXP 	fixation: autoDraw = False
57.8605 	EXP 	grating: autoDraw = False
57.8605 	EXP 	grating: ori = -4.0
57.8605 	EXP 	fixation: autoDraw = True
58.8428 	EXP 	grating: autoDraw = True
58.8596 	EXP 	fixation: autoDraw = False
59.1321 	EXP 	grating: autoDraw = False
59.3848 	EXP 	New trial (rep=22, index=0): None
59.3897 	DATA 	Keypress: down
59.3943 	EXP 	fixation: autoDraw = False
59.3943 	EXP 	grating: autoDraw = False
59.3943 	EXP 	grating: ori = -4.0
59.3943 	EXP 	fixation: autoDraw = True
60.3760 	EXP 	grating: autoDraw = True
60.3931 	EXP 	fixation: autoDraw = False
60.6652 	EXP 	grating: autoDraw = False
60.9161 	EXP 	New trial (rep=23, index=0): None
60.9207 	DATA 	Keypress: down
60.9255 	EXP 	fixation: autoDraw = False
60.9255 	EXP 	grating: autoDraw = False
60.9255 	EXP 	grating: ori = 0.0
60.9255 	EXP 	fixation: autoDraw = True
61.9094 	EXP 	grating: autoDraw = True
61.9149 	EXP 	fixation: autoDraw = False
62.1985 	EXP 	grating: autoDraw = False
63.9835 	EXP 	New trial (rep=24, index=0): None
63.9882 	DATA 	Keypress: up
63.9931 	EXP 	fixation: autoDraw = False
63.9931 	EXP 	grating: autoDraw = False
63.9931 	EXP 	grating: ori = 0.0
63.9931 	EXP 	fixation: autoDraw = True
64.9762 	EXP 	grating: autoDraw = True
64.9814 	EXP 	fixation: autoDraw = False
65.2658 	EXP 	grating: autoDraw = False
65.8503 	EXP 	New trial (rep=25, index=0): None
65.8550 	DATA 	Keypress: up
65.8602 	EXP 	fixation: autoDraw = False
65.8602 	EXP 	grating: autoDraw = False
65.8602 	EXP 	grating: ori = -5.0
65.8602 	EXP 	fixation: autoDraw = True
66.8428 	EXP 	grating: autoDraw = True
66.8483 	EXP 	fixation: autoDraw = False
67.1316 	EXP 	grating: autoDraw = False
67.4551 	EXP 	New trial (rep=26, index=0): None
67.4597 	DATA 	Keypress: down
67.4640 	EXP 	fixation: autoDraw = False
67.4640 	EXP 	grating: autoDraw = False
67.4640 	EXP 	grating: ori = -5.0
67.4640 	EXP 	fixation: autoDraw = True
68.4503 	EXP 	grating: autoDraw = True
68.4602 	EXP 	fixation: autoDraw = False
68.7436 	EXP 	grating: autoDraw = False
69.1667 	EXP 	New trial (rep=27, index=0): None
